     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4326500 2691500  1 10  2   2.4  990 204  0.8 8  4.3  94    0    0 302 -328  3
4326500 2691500  1 10  3   2.2  991 230  0.7 8  4.3  93    0    0 301 -328  3
4326500 2691500  1 10  4   1.9  991 261  1.3 8  4.2  92    0    0 299 -327  3
4326500 2691500  1 10  5   2.0  992 315  1.4 8  4.1  92    0    0 297 -326  3
4326500 2691500  1 10  6   1.9  992 320  0.9 8  4.1  91    0    0 297 -325  3
4326500 2691500  1 10  7   1.9  993 343  1.8 7  4.0  91    0    0 292 -325  3
4326500 2691500  1 10  8   1.7  994 355  0.8 7  4.0  90    0    0 287 -324  3
4326500 2691500  1 10  9   1.7  994 244  0.5 5  3.9  89   14   19 275 -324  3
4326500 2691500  1 10 10   2.3  995 295  0.1 3  3.8  86   75   60 254 -324  3
4326500 2691500  1 10 11   3.0  995 252  0.3 3  3.7  79  148   85 245 -326  3
4326500 2691500  1 10 12   3.3  996 309  0.3 1  3.4  70  171  109 234 -329  3
4326500 2691500  1 10 13   4.0  996  20  0.4 2  3.2  64  156  117 230 -330  3
4326500 2691500  1 10 14   3.6  995 273  1.0 3  3.3  66  100  114 242 -328  3
4326500 2691500  1 10 15   2.8  995 324  0.2 1  3.3  69   64   87 235 -325  3
4326500 2691500  1 10 16   2.5  995 359  0.5 3  3.3  72    8   37 235 -320  3
4326500 2691500  1 10 17   1.7  995  53  1.1 2  3.5  77    0    0 240 -317  3
4326500 2691500  1 10 18   1.1  995  47  1.3 2  3.5  81    0    0 233 -316  3
4326500 2691500  1 10 19   1.4  995  61  2.1 4  3.4  81    0    0 245 -312  3
4326500 2691500  1 10 20   1.6  995  38  1.9 6  3.5  80    0    0 267 -310  3
4326500 2691500  1 10 21   1.2  995  25  1.7 6  3.5  81    0    0 279 -309  3
4326500 2691500  1 10 22   1.2  994  35  1.2 7  3.4  82    0    0 284 -309  3
4326500 2691500  1 10 23   1.4  993  28  1.0 7  3.4  80    0    0 290 -308  3
4326500 2691500  1 10 24   1.4  993 100  1.1 7  3.5  81    0    0 289 -307  3
4326500 2691500  1 11  1   1.5  992  88  1.4 8  3.5  82    0    0 293 -305  3
4326500 2691500  1 11  2   1.2  992  76  1.1 8  3.6  84    0    0 298 -302  3
4326500 2691500  1 11  3   1.2  991  17  1.3 8  3.6  86    0    0 298 -299  3
4326500 2691500  1 11  4   1.3  991  80  1.7 8  3.7  87    0    0 298 -296  3
4326500 2691500  1 11  5   1.2  990 125  1.9 8  3.7  88    0    0 300 -294  3
4326500 2691500  1 11  6   1.8  989 185  1.4 7  3.8  88    0    0 295 -293  3
4326500 2691500  1 11  7   1.5  988 163  1.6 7  3.9  89    0    0 289 -293  3
4326500 2691500  1 11  8   1.5  988 160  1.4 8  3.9  91    0    0 293 -293  3
4326500 2691500  1 11  9   1.5  987 208  1.3 8  4.0  91   19    5 298 -294  3
4326500 2691500  1 11 10   1.6  987 207  1.3 8  4.0  92   45   29 298 -298  3
